community_name,plate,site,age,building_density,building_type,house_count,building_count,green_rate,avr_price,develop_company,lat,lng,address,community_id,growth
南桥路225号,川沙,川沙,23,0,Null,12,2,0,Null,暂无信息,31.1978,121.715,{南桥路225号},509821540057983,Null
万科凭栏苑,七宝,七宝,13,1.1,Null,128,16,50,38729,上海万科房地产集团有限公司,31.1654,121.343,{中春路8888弄211-226号},5011000002744,0.32272523532
控江路1523号,周家嘴路,周家嘴路,Null,0,板楼,20,1,0,Null,Null,31.2814,121.528,{控江路1523号},5010473744904088,Null
延安西路1768号,新华路,新华路,50,0,Null,36,2,0,52738,暂无信息,31.2137,121.422,{延安西路1768号},5011102207795,0.2822658182
石油大院,金杨,金杨,20,0,Null,22,2,0,17450,暂无信息,31.266,121.569,{浦东大道2556号},5011000000727,0.0764546373748
四方花苑,罗店,罗店,15,3.5,板楼,15,6,40,10607,俊杰开发有限公司,31.4338,121.349,{罗溪路1079弄},5011000010017,0.0939307605974
北洋径路601号,洋泾,洋泾,22,0,Null,2,2,0,Null,暂无信息,31.2498,121.557,{北洋径路601号},5011000008382,Null
共和新路730弄,不夜城,不夜城,Null,0,Null,2,2,0,Null,暂无信息,31.2612,121.468,{共和新路730弄},5011000020248,Null
南中街53号,马桥,马桥,28,0,Null,16,2,0,Null,暂无信息,31.0338,121.377,{南中街53号},5011000019923,Null
青年路398号,七宝,七宝,27,1.9,Null,23,2,5,35034,政府动迁,31.1593,121.357,{青年路398号},5011000020005,0.282249351226
新庙三路980弄,新桥,新桥,6,0,Null,492,42,0,Null,暂无信息,31.0636,121.294,{新庙三路980弄},5011000001830,Null
逸仙路464号,江湾镇,江湾镇,14,1.7,Null,6,2,35,27985,上海海富置业有限公司,31.3076,121.492,{逸仙路464号},5011102209878,0.0415763135947
泰安路29号,衡山路,衡山路,33,0,Null,1,2,0,100658,暂无信息,31.2121,121.444,{泰安路29号},5011000002759,0.282269089784
淡水路217号,新天地,新天地,35,1,,1,2,12,Null,国家,31.2232,121.48,{淡水路217号},5011000002538,Null
周家嘴路68号,北外滩,北外滩,Null,0,Null,0,1,0,Null,暂无信息,31.2589,121.5,{周家嘴路68号},509821540057601,Null
湖南路343号,衡山路,衡山路,1,0,Null,11,2,0,116337,暂无信息,31.2147,121.444,{湖南路343号},5011000010492,0.282287688228
均益小区,西藏北路,西藏北路,Null,0,Null,0,1,0,48440,暂无信息,31.2556,121.484,{天目东路85弄},5011000001975,0.458602066823
书院巷135号,南门,南门,Null,0,Null,68,8,0,18549,暂无信息,31.3033,120.625,{书院巷135号},239821887922829,0.27521112767
天星城,徐家汇,徐家汇,19,0,Null,11,2,0,Null,暂无信息,31.2012,121.428,{凯旋路1669号},5011000020177,Null
沙岗路888号,黄兴公园,黄兴公园,Null,0,Null,9,2,0,29780,暂无信息,31.3108,121.54,{沙岗路888号},509821540057621,0.128158616326
梓康路660弄,御桥,御桥,8,0,Null,442,34,0,Null,暂无信息,31.1553,121.574,{梓康路660弄},5011102207279,Null
冶金公寓,鞍山,鞍山,28,1.2,Null,356,3,35,55485,上海砂钢片厂主建,31.2874,121.503,"{赤峰路95号,赤峰路97号}",5011000000534,0.282297433718
宝安路241弄,鲁迅公园,鲁迅公园,80,0,Null,1,2,0,Null,暂无信息,31.2716,121.494,{宝安路241弄},5011102208643,Null
陕西北路843号,江宁路,江宁路,26,0,Null,1,2,0,50704,暂无信息,31.2422,121.455,{陕西北路843号},5011000008461,0.282292856163
上海康建商务广场,桃浦,桃浦,10,0,Null,197,12,0,14850,暂无信息,31.2779,121.382,{真南路1228号},5011000003354,0.282231874161
联相园,苏州大学,苏州大学,Null,0,Null,20,16,0,22533,暂无信息,31.3135,120.653,{莫邪路（相门前庄附近）},239821887922363,0.207419218217
博大汽车公园,世博,世博,2,0,Null,1,3,0,Null,暂无信息,31.1842,121.479,{国展路189号},5011000000119,Null
利西路44号,中山公园,中山公园,Null,0,Null,0,1,0,59201,暂无信息,31.2215,121.437,{利西路44号},509821540057498,0.282288263883
中华新路151弄,西藏北路,西藏北路,68,0,Null,245,19,0,Null,暂无信息,31.2648,121.48,{中华新路151弄},5011000001080,Null
松江钢材城,泗泾,泗泾,16,0,Null,61,19,0,Null,暂无信息,31.1067,121.291,{泗砖路600号},5011000017017,Null
巨鹿路800号,静安寺,静安寺,Null,0,Null,2,2,0,Null,暂无信息,31.2259,121.457,{巨鹿路800号},5011000011277,Null
远洋大厦,北外滩,北外滩,13,0,Null,2,2,0,40813,暂无信息,31.2547,121.502,{东大名路378号},5011000012214,0.446580961562
朱家庄新村,石路,石路,Null,1.5,板楼/平房,108,5,21,14568,Null,31.316,120.599,{金门路与彩香路交界},2310159782375249,0.192206921765
日兴花园,跨塘,跨塘,Null,1.03,Null,81,10,35,18626,暂无信息,31.3449,120.662,{工业园区扬东路},2311052915687,0.497919801717
鲁班路193弄,五里桥,五里桥,Null,0,Null,2,2,0,Null,暂无信息,31.2114,121.481,{鲁班路193弄},5011102207756,Null
长寿路778号,长寿路,长寿路,32,0,Null,38,2,0,45325,暂无信息,31.2433,121.438,{长寿路778号},5011000006880,0.282288298085
吴兴路24弄,衡山路,衡山路,76,0,Null,19,13,0,85059,暂无信息,31.2121,121.448,{吴兴路24弄},5011000011884,0.28226388937
民生里,中山公园,中山公园,30,3.5,Null,303,13,15,34111,华阳物业,31.2215,121.409,{云雾山路221弄},5011000014926,Null
华强科技园,南翔,南翔,8,0,Null,4,2,0,Null,暂无信息,31.3364,121.347,{科福路358号},5011000009406,Null
新昌大厦,凉城,凉城,18,4.3,Null,140,2,10,46617,暂无信息,31.2927,121.487,{新市路228号},5011000012290,0.349067990164
黄河路139号,豫园,豫园,46,0,Null,3,2,0,42741,暂无信息,31.2334,121.503,{黄河路139号},5011000008398,0.28231204304
敦奴大厦,长风,长风,6,0,Null,16,2,0,27267,暂无信息,31.2385,121.393,{金沙江路1340弄8号},5011000003013,-0.00724897357401
肇周路300弄,新天地,新天地,Null,5,Null,1,2,10,Null,国家,31.22,121.488,{肇周路300弄},5011000005278,Null
绿地海珀佳苑,蓬莱公园,蓬莱公园,Null,0,Null,0,1,0,Null,暂无信息,31.2124,121.499,{南车站路徽宁路},5011102207709,Null
馨虹小区,西郊,西郊,22,2.5,Null,541,24,35,42578,市政开发公司,31.2129,121.37,{淞虹路800弄},5011000008875,0.324203988903
尚浦名邸,新江湾城,新江湾城,5,2,板楼,880,24,35,68993,美国铁狮门房地产公司,31.3232,121.52,{江湾城路88弄},5011000005224,0.492994481935
新思致公寓,淞宝,淞宝,16,2.5,Null,285,13,30,36345,上海思致实业有限公司,31.3863,121.504,"{牡丹江路1158弄,牡丹江路285弄26支弄}",5011000000427,0.42569964525
运光路47号,曲阳,曲阳,Null,0,板楼,24,1,0,44897,Null,31.2967,121.5,{运光路47号},5011187947056343,0.282277297417
沧盛苑,九亭,九亭,Null,0,Null,2,3,0,Null,暂无信息,31.1126,121.322,{盛富路180弄},509821540319315,Null
长沙路139弄,人民广场,人民广场,Null,1.5,Null,3,4,5,Null,暂无信息,31.2433,121.478,{长沙路139弄},5011000005594,Null
陆兴小区,老西门,老西门,52,3.2,Null,144,9,15,38703,上房物业管理有限公司,31.2187,121.498,{迎勋路100弄},5011000001007,0.138458516999
建国西路500号,衡山路,衡山路,Null,0,Null,1,2,0,93003,暂无信息,31.2094,121.457,{建国西路500号},5011000009518,0.282270958515
北京东路360弄,南京东路,南京东路,32,0,Null,1,19,0,Null,暂无信息,31.2462,121.49,{北京东路360弄},5011000009481,Null
华都大厦（办公楼）,陆家嘴,陆家嘴,21,4.27,Null,188,4,15,Null,华都大厦有限公司,31.2355,121.529,{张杨路828-838号},5011000016556,Null
淮海中路1590弄,衡山路,衡山路,9,0,Null,4,4,0,83785,暂无信息,31.2147,121.451,{淮海中路1590弄},5011000003733,0.282265317238
太阳岛花苑,震泽,震泽,0,1.08,板楼/塔板结合,168,13,35,Null,Null,30.9164,120.542,{双泽路600号},2311318635277701,Null
洞乐路77弄,新桥,新桥,27,0,Null,300,26,0,Null,暂无信息,31.0864,121.277,{洞乐路77弄},5011000001639,Null
芦潮港农场西区新村,临港新城,临港新城,26,0,板楼,6,7,0,9216,暂无信息,30.8602,121.794,{芦潮港农场},5011102206525,0.282361973002
华润平门府,齐门,齐门,5,0.7,板楼,113,111,30,23125,暂无信息,31.3331,120.626,{平齐路66},239821887922765,0.0722401043932
中城国际花园（公寓）,上海周边,上海周边,9,0,板楼,59,25,0,8795,暂无信息,31.3069,121.143,{曹浦路188号},5011000010803,0.282178815139
长宁路465弄,中山公园,中山公园,28,0,Null,10,5,0,Null,暂无信息,31.2288,121.433,{长宁路465弄},5011000007430,Null
昌里路106号,世博,世博,28,0,Null,18,2,0,Null,暂无信息,31.1809,121.508,{昌里路106号},509821540057635,Null
秦峰商务广场,昆山,昆山,Null,0,Null,4,4,0,7173,暂无信息,31.2635,121.023,{炎中路2号},5011000013974,0.28229492027
华富街54弄,华新,华新,18,0,Null,32,5,0,11604,暂无信息,31.2506,121.241,{华富街54弄},5011000020242,0.282299859765
傅家街39弄,豫园,豫园,46,0,Null,1,2,0,Null,暂无信息,31.2303,121.5,{傅家街39弄},5011000006968,Null
芷园新村,西藏北路,西藏北路,66,0,Null,151,6,0,17125,暂无信息,31.2659,121.474,{西藏北路970弄},5011000006307,0.411867417061
东渡青筑（二期）,盈浦,青浦盈浦,2,0,Null,389,14,0,Null,浦祥房地产开发有限公司,0,0,"{盈清路155弄,盈清路55弄}",5011102207258,Null
汉中路小区,南京东路,南京东路,20,6,Null,3,4,52,Null,汉中路小区,31.2417,121.493,{汉口路197号},5011000017581,Null
中山北路1520号,中远两湾城,中远两湾城,12,0,Null,1,4,0,42871,暂无信息,31.2612,121.446,{中山北路1520号},5011000002901,0.282283042223
宝庆路10号,衡山路,衡山路,16,0,Null,3,2,0,Null,暂无信息,31.2171,121.456,{宝庆路10号},5011000003173,Null
新华路685号,新华路,新华路,31,0,Null,2,3,0,54580,暂无信息,31.2112,121.426,{新华路685号},5011000008003,0.282287667415
静安花园,曹家渡,静安曹家渡,19,0,Null,4,3,0,90356,暂无信息,0,0,{武定路988号},5011000016957,0.471440848402
杨枝三村,葑门,葑门,Null,1.5,板楼,918,31,45,16175,暂无信息,31.3001,120.66,{杨枝小学附近},2311054075832,0.275093479785
崂山路151号,陆家嘴,陆家嘴,Null,0,板楼,8,1,0,Null,Null,31.2437,121.523,{崂山路151号},5010612963290607,Null
市一路160号,罗店,罗店,26,1.2,Null,15,2,20,Null,金罗店,31.4221,121.356,{市一路160号},5011000020540,Null
鸿越华庭,朱泾,朱泾,14,1.9,Null,464,37,35,14135,暂无信息,30.9076,121.181,{沈浦泾路558弄},5011000003772,0.172622108956
